GenomicLocus	IndSigSNP	chr	bp	snp	DateAddedToCatalog	PMID	FirstAuth	Date	Journal	Link	Study	Trait	InitialN	ReplicationN	Region	ReportedGene	MappedGene	UpGene	DownGene	SNP_Gene_ID	UpGeneDist	DownGeneDist	Strongest	SNPs	marged	SNP_ID_cur	Context	intergenic	RiskAF	P	Pmlog	Ptext	OrBeta	95CI	Platform	CNV
3	rs9273524	6	32627923	rs1063348	2020-02-28	29903748	Debiec H	2018-06-14	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/29903748	Transethnic, Genome-Wide Analysis Reveals Immune-Related Risk Alleles and Phenotypic Correlates in Pediatric Steroid-Sensitive Nephrotic Syndrome.	Childhood steroid-sensitive nephrotic syndrome	56 African cases, 454 African controls	NA	6p21.32	HLA-DQB1	HLA-DQB1-AS1, HLA-DQB1-AS1, HLA-DQB1-AS1, HLA-DQB1-AS1, HLA-DQB1-AS1, HLA-DQB1-AS1, HLA-DQB1-AS1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1			ENSG00000237455, ENSG00000238226, ENSG00000223534, ENSG00000230414, ENSG00000231677, ENSG00000233744, ENSG00000232351, ENSG00000233209, ENSG00000179344, ENSG00000206302, ENSG00000206237, ENSG00000225824, ENSG00000231939, ENSG00000231286	NA	NA	rs1063348-?	rs1063348	0	1063348	3_prime_UTR_variant	0	0.48	3E-7	6.52287874528034		3.24	[1.93-5.45]	Illumina [at least 7529344] (imputed)	N
3	rs17205528	6	32627938	rs36205178	2017-12-01	28928442	Tian C	2017-09-19	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/28928442	Genome-wide association and HLA region fine-mapping studies identify susceptibility loci for multiple common infections.	Scarlet fever	6,812 European ancestry cases, 113,837 European ancestry controls	NA	6p21.32	HLA-DQB1	HLA-DQB1-AS1, HLA-DQB1-AS1, HLA-DQB1-AS1, HLA-DQB1-AS1, HLA-DQB1-AS1, HLA-DQB1-AS1, HLA-DQB1-AS1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1			ENSG00000237455, ENSG00000238226, ENSG00000223534, ENSG00000230414, ENSG00000231677, ENSG00000233744, ENSG00000232351, ENSG00000233209, ENSG00000179344, ENSG00000206302, ENSG00000206237, ENSG00000225824, ENSG00000231939, ENSG00000231286	NA	NA	rs36205178-C	rs36205178	0	36205178	3_prime_UTR_variant	0	0.81	9E-14	13.0457574905607		1.24	[1.21-1.28]	Illumina [at least 560000] (imputed)	N
3	rs1617322	6	32628084	rs2854277	2018-08-16	29899525	Klimentidis YC	2018-06-13	Int J Obes (Lond)	www.ncbi.nlm.nih.gov/pubmed/29899525	Genome-wide association study of habitual physical activity in over 377,000 UK Biobank participants identifies multiple variants including CADM2 and APOE.	Moderate to vigorous physical activity levels	377,234 European ancestry individuals	NA	6p21.32	HLA-DQB1	HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1-AS1, HLA-DQB1-AS1, HLA-DQB1-AS1, HLA-DQB1-AS1, HLA-DQB1-AS1, HLA-DQB1-AS1, HLA-DQB1-AS1			ENSG00000233209, ENSG00000179344, ENSG00000206302, ENSG00000206237, ENSG00000225824, ENSG00000231939, ENSG00000231286, ENSG00000237455, ENSG00000238226, ENSG00000223534, ENSG00000230414, ENSG00000231677, ENSG00000233744, ENSG00000232351	NA	NA	rs2854277-C	rs2854277	0	2854277	intron_variant	0	0.92	3E-10	9.52287874528034		0.032	unit increase	Affymetrix [11800000] (imputed)	N
3	rs9273524	6	32628093	rs9273479	2023-05-22	37120605	Barry A	2023-04-29	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/37120605	Multi-population genome-wide association study implicates immune and non-immune factors in pediatric steroid-sensitive nephrotic syndrome.	Pediatric steroid sensitive nephrotic syndrome	674 European ancestry cases, 6,817 European ancestry controls, 109 African ancestry cases, 7,514 African ancestry controls, 1,311 East Asian ancestry cases, 7,780 East Asian ancestry controls, 193 South Asian ancestry cases, 436 South Asian ancestry controls, 55 Maghrebian ancestry cases, 228 Maghrebian ancestry controls, 98 Other admixed ancestry ancestry cases, 13,248 Other admixed ancestry ancestry controls	NA	6p21.32		HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1-AS1, HLA-DQB1-AS1, HLA-DQB1-AS1, HLA-DQB1-AS1, HLA-DQB1-AS1, HLA-DQB1-AS1, HLA-DQB1-AS1			ENSG00000233209, ENSG00000179344, ENSG00000206302, ENSG00000206237, ENSG00000225824, ENSG00000231939, ENSG00000231286, ENSG00000237455, ENSG00000238226, ENSG00000223534, ENSG00000230414, ENSG00000231677, ENSG00000233744, ENSG00000232351	NA	NA	rs9273479-T	rs9273479	0	9273479	intron_variant	0	NR	1E-33	33	(conditioned on rs2856696)	0.49		Affymetrix, Illumina [18066346] (imputed)	N
3	rs28746844	6	32628149	rs9273487	2021-12-13	34469753	Kachuri L	2021-08-26	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/34469753	Genetic determinants of blood-cell traits influence susceptibility to childhood acute lymphoblastic leukemia.	Neutrophil count	234,802 European ancestry individuals	100,556 European ancestry individuals	6p21.32		HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1-AS1, HLA-DQB1-AS1, HLA-DQB1-AS1, HLA-DQB1-AS1, HLA-DQB1-AS1, HLA-DQB1-AS1, HLA-DQB1-AS1			ENSG00000233209, ENSG00000179344, ENSG00000206302, ENSG00000206237, ENSG00000225824, ENSG00000231939, ENSG00000231286, ENSG00000237455, ENSG00000238226, ENSG00000223534, ENSG00000230414, ENSG00000231677, ENSG00000233744, ENSG00000232351	NA	NA	rs9273487-A	rs9273487	0	9273487	splice_region_variant	0	0.824	4E-20	19.397940008672		NA		Affymetrix [10369434] (imputed)	N
3	rs17205528	6	32628272	rs41270875	2023-02-28	36762574	Yao M	2023-02-10	J Med Virol	www.ncbi.nlm.nih.gov/pubmed/36762574	Disentangling the common genetic architecture and causality of rheumatoid arthritis and systemic lupus erythematosus with COVID-19 outcomes: genome-wide cross trait analysis and bi-directional Mendelian randomization study.	COVID-19 hospitalization or systemic lupus erythematosus (MTAG)	32,519 European ancestry COVID-19 hospitalization cases, 7,219 European ancestry SLE cases, 2,078,796 European ancestry controls	NA	6p21.32		HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1-AS1, HLA-DQB1-AS1, HLA-DQB1-AS1, HLA-DQB1-AS1, HLA-DQB1-AS1, HLA-DQB1-AS1, HLA-DQB1-AS1			ENSG00000233209, ENSG00000179344, ENSG00000206302, ENSG00000206237, ENSG00000225824, ENSG00000231939, ENSG00000231286, ENSG00000237455, ENSG00000238226, ENSG00000223534, ENSG00000230414, ENSG00000231677, ENSG00000233744, ENSG00000232351	NA	NA	rs41270875-?	rs41270875	0	41270875	non_coding_transcript_exon_variant	0	NR	1E-9	9		NA		NR [NR]	N
3	rs1617322	6	32628428	rs2854275	2019-10-25	31619474	Zhu Z	2019-10-17	Eur Respir J	www.ncbi.nlm.nih.gov/pubmed/31619474	Shared Genetics of Asthma and Mental Health Disorders: A Large-Scale Genome-Wide Cross-Trait Analysis.	Asthma and major depressive disorder	46,802 European ancestry asthma cases, 59,851 European ancestry major depressive disorder cases, 460,635 European ancestry controls	NA	6p21.32	HLA-DOB, HLA-DQA1, HLA-DQA2, HLA-DQB1, HLA-DQB2, TAP2	HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1-AS1, HLA-DQB1-AS1, HLA-DQB1-AS1, HLA-DQB1-AS1, HLA-DQB1-AS1, HLA-DQB1-AS1, HLA-DQB1-AS1			ENSG00000233209, ENSG00000179344, ENSG00000206302, ENSG00000206237, ENSG00000225824, ENSG00000231939, ENSG00000231286, ENSG00000237455, ENSG00000238226, ENSG00000223534, ENSG00000230414, ENSG00000231677, ENSG00000233744, ENSG00000232351	NA	NA	rs2854275-?	rs2854275	0	2854275	non_coding_transcript_exon_variant	0	NR	3E-13	12.5228787452803		NA		Affymetrix [up to 13554551] (imputed)	N
3	rs1617322	6	32628428	rs2854275	2013-05-01	23326239	Rubicz R	2013-01-10	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23326239	A genome-wide integrative genomic study localizes genetic factors influencing antibodies against Epstein-Barr virus nuclear antigen 1 (EBNA-1).	Epstein-Barr virus immune response (EBNA-1)	1,367 Mexican American indivduals	589 Mexican American indivduals	6p21.32	PSORS1C1, BAT2, EHMT2, HLA-DQB1, C6orf15, BAT4, NOTCH4, PRRT1, HLA-B	HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1-AS1, HLA-DQB1-AS1, HLA-DQB1-AS1, HLA-DQB1-AS1, HLA-DQB1-AS1, HLA-DQB1-AS1, HLA-DQB1-AS1			ENSG00000233209, ENSG00000179344, ENSG00000206302, ENSG00000206237, ENSG00000225824, ENSG00000231939, ENSG00000231286, ENSG00000237455, ENSG00000238226, ENSG00000223534, ENSG00000230414, ENSG00000231677, ENSG00000233744, ENSG00000232351	NA	NA	rs2854275-T	rs2854275	0	2854275	non_coding_transcript_exon_variant	0	0.064	2E-10	9.69897000433602	(Conditional on rs477515 - Quantitative)	0.45	[NR] unit decrease	Illumina [944565]	N
3	rs9273508	6	32628439	rs9273508	2023-05-31	36641522	Sinkala M	2023-01-14	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/36641522	A genome-wide association study identifies distinct variants associated with pulmonary function among European and African ancestries from the UK Biobank.	Peak expiratory flow	383,471 European ancestry individuals	NA	6p21.32		HLA-DQB1-AS1, HLA-DQB1-AS1, HLA-DQB1-AS1, HLA-DQB1-AS1, HLA-DQB1-AS1, HLA-DQB1-AS1, HLA-DQB1-AS1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1			ENSG00000237455, ENSG00000238226, ENSG00000223534, ENSG00000230414, ENSG00000231677, ENSG00000233744, ENSG00000232351, ENSG00000233209, ENSG00000179344, ENSG00000206302, ENSG00000206237, ENSG00000225824, ENSG00000231939, ENSG00000231286	NA	NA	rs9273508-?	rs9273508	0	9273508	non_coding_transcript_exon_variant	0	NR	1E-18	18		NA		NR [NR] (imputed)	N
3	rs9273524	6	32628538	rs201043192	2019-09-13	26423011	Wain LV	2015-09-27	Lancet Respir Med	www.ncbi.nlm.nih.gov/pubmed/26423011	Novel insights into the genetics of smoking behaviour, lung function, and chronic obstructive pulmonary disease (UK BiLEVE): a genetic association study in UK Biobank.	Lung function (low FEV1 vs high FEV1)	19,493 European ancestry individuals with low FEV1 measurements, 9,808 European ancestry individuals with high FEV1 measurements	NA	6p21.32	HLA-DQB1	HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1			ENSG00000233209, ENSG00000179344, ENSG00000206302, ENSG00000206237, ENSG00000225824, ENSG00000231939, ENSG00000231286	NA	NA	rs201043192-A	rs201043192	0	201043192	intron_variant	0	NR	5E-9	8.30102999566398		0.114	[0.077-0.151] unit increase	Affymetrix [28509962] (imputed)	N
3	rs28688207	6	32628660	rs28688207	2021-12-14	34594039	Sakaue S	2021-09-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/34594039	A cross-population atlas of genetic associations for 220 human phenotypes.	Sarcoidosis	1,718 European ancestry cases, 484,955 European ancestry controls, 220 East Asian ancestry cases, 177,667 East Asian ancestry controls	NA	6p21.32		HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1			ENSG00000233209, ENSG00000179344, ENSG00000206302, ENSG00000206237, ENSG00000225824, ENSG00000231939, ENSG00000231286	NA	NA	rs28688207-C	rs28688207	0	28688207	splice_acceptor_variant	0	NR	1E-15	15		0.7435	[0.56-0.93] unit increase	Affymetrix, Illumina [25845061] (imputed)	N
3	rs9273595	6	32628812	rs9273542	2019-08-19	31263063	Dufek S	2019-07-01	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/31263063	Genetic Identification of Two Novel Loci Associated with Steroid-Sensitive Nephrotic Syndrome.	Childhood steroid-sensitive nephrotic syndrome	422 European ancestry cases, 5,642 European ancestry controls	NA	6p21.32	HLA-DQB1	HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1			ENSG00000233209, ENSG00000179344, ENSG00000206302, ENSG00000206237, ENSG00000225824, ENSG00000231939, ENSG00000231286	NA	NA	rs9273542-T	rs9273542	0	9273542	intron_variant	0	0.24	2E-43	42.698970004336		3.39	[2.86-4.03]	Illumina [5216266] (imputed)	N
3	rs28746844	6	32629066	rs28724238	2020-09-10	32488134	Auckland K	2020-06-02	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/32488134	The Human Leukocyte Antigen Locus and Rheumatic Heart Disease Susceptibility in South Asians and Europeans.	Rheumatic heart disease	510 Northern Indian cases, 344 Northern Indian controls, 162 Fijian Indian cases, 147 Fijian Indian controls	150 European ancestry cases, 1,309 European ancestry controls	6p21.32	HLA-DQB1	HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1			ENSG00000233209, ENSG00000179344, ENSG00000206302, ENSG00000206237, ENSG00000225824, ENSG00000231939, ENSG00000231286	NA	NA	rs28724238-?	rs28724238	0	28724238	intron_variant	0	NR	2E-7	6.69897000433602		1.75	[1.42-2.15]	Illumina [6925553] (imputed)	N
3	rs9273595	6	32629716	rs9273902	2022-09-23	36046661	Liu L	2022-08-24	J Inflamm Res	www.ncbi.nlm.nih.gov/pubmed/36046661	Whole Exome Sequencing Revealed Variants That Predict Pulmonary Artery Involvement in Patients with Takayasu Arteritis.	Takayasu arteritis	200 Han Chinese ancestry cases, 1,675 Han Chinese ancestry controls	NA	6p21.32		HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1			ENSG00000233209, ENSG00000179344, ENSG00000206302, ENSG00000206237, ENSG00000225824, ENSG00000231939, ENSG00000231286	NA	NA	rs9273902-?	rs9273902	0	9273902	non_coding_transcript_exon_variant	0	NR	7E-8	7.15490195998574		2.21		Illumina [103516]	N
3	rs9273508	6	32629889	rs1049087	2020-11-13	32887889	Rashkin SR	2020-09-04	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32887889	Pan-cancer study detects genetic risk variants and shared genetic basis in two large cohorts.	Lymphocytic leukemia	852 European ancestry cases, 410,350 European ancestry controls	NA	6p21.32		HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1			ENSG00000233209, ENSG00000179344, ENSG00000206302, ENSG00000206237, ENSG00000225824, ENSG00000231939, ENSG00000231286	NA	NA	rs1049087-A	rs1049087	0	1049087	synonymous_variant	0	NR	7E-7	6.15490195998574		1.2743725	NR	Affymetrix [7846216] (imputed)	N
3	rs9273508	6	32629889	rs1049087	2021-12-14	34594039	Sakaue S	2021-09-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/34594039	A cross-population atlas of genetic associations for 220 human phenotypes.	Hypothyroidism	1,114 East Asian ancestry cases, 172,656 East Asian ancestry controls	NA	6p21.32		HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1			ENSG00000233209, ENSG00000179344, ENSG00000206302, ENSG00000206237, ENSG00000225824, ENSG00000231939, ENSG00000231286	NA	NA	rs1049087-A	rs1049087	0	1049087	synonymous_variant	0	0.609286629	4E-8	7.39794000867204		0.24121252	[0.16-0.33] unit increase	Illumina [13429045] (imputed)	N
3	rs117816501	6	32630897	rs191548708	2021-12-14	34594039	Sakaue S	2021-09-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/34594039	A cross-population atlas of genetic associations for 220 human phenotypes.	Sarcoidosis	220 East Asian ancestry cases, 177,667 East Asian ancestry controls	NA	6p21.32		HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1			ENSG00000233209, ENSG00000179344, ENSG00000206302, ENSG00000206237, ENSG00000225824, ENSG00000231939, ENSG00000231286	NA	NA	rs191548708-C	rs191548708	0	191548708	non_coding_transcript_exon_variant	0	0.185964776	4E-9	8.39794000867204		0.78615963	[0.53-1.05] unit increase	Illumina [13429855] (imputed)	N
3	rs28746844	6	32631044	rs9274220	2021-12-13	34469753	Kachuri L	2021-08-26	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/34469753	Genetic determinants of blood-cell traits influence susceptibility to childhood acute lymphoblastic leukemia.	Basophil count	234,678 European ancestry individuals	100,513 European ancestry individuals	6p21.32		HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1			ENSG00000233209, ENSG00000179344, ENSG00000206302, ENSG00000206237, ENSG00000225824, ENSG00000231939, ENSG00000231286	NA	NA	rs9274220-G	rs9274220	0	9274220	non_coding_transcript_exon_variant	0	0.832	6E-16	15.2218487496164		NA		Affymetrix [10369434] (imputed)	N
3	rs9273508	6	32631295	rs9274247	2019-03-27	30804560	Shrine N	2019-02-25	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30804560	New genetic signals for lung function highlight pathways and chronic obstructive pulmonary disease associations across multiple ancestries.	Peak expiratory flow	321,047 European ancestry individuals	24,218 European ancestry individuals	6p21.32	HLA-DQB1	HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1			ENSG00000233209, ENSG00000179344, ENSG00000206302, ENSG00000206237, ENSG00000225824, ENSG00000231939, ENSG00000231286	NA	NA	rs9274247-A	rs9274247	0	9274247	non_coding_transcript_exon_variant	0	0.3212	3E-35	34.5228787452803		0.0372	[0.031-0.043] unit decrease	Affymetrix [19819130] (imputed)	N
3	rs9273508	6	32631295	rs9274247	2019-03-27	30804560	Shrine N	2019-02-25	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30804560	New genetic signals for lung function highlight pathways and chronic obstructive pulmonary disease associations across multiple ancestries.	FEV1	321,047 European ancestry individuals	79,005 European ancestry individuals	6p21.32	HLA-DQB1	HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1			ENSG00000233209, ENSG00000179344, ENSG00000206302, ENSG00000206237, ENSG00000225824, ENSG00000231939, ENSG00000231286	NA	NA	rs9274247-A	rs9274247	0	9274247	non_coding_transcript_exon_variant	0	0.3212	7E-28	27.1549019599857		0.0316	[0.026-0.037] unit decrease	Affymetrix [19819130] (imputed)	N
3	rs9273508	6	32631295	rs9274247	2019-03-27	30804560	Shrine N	2019-02-25	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30804560	New genetic signals for lung function highlight pathways and chronic obstructive pulmonary disease associations across multiple ancestries.	Lung function (FEV1/FVC)	321,047 European ancestry individuals	79,005 European ancestry individuals	6p21.32	HLA-DQB1	HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1			ENSG00000233209, ENSG00000179344, ENSG00000206302, ENSG00000206237, ENSG00000225824, ENSG00000231939, ENSG00000231286	NA	NA	rs9274247-A	rs9274247	0	9274247	non_coding_transcript_exon_variant	0	0.3212	1E-56	56		0.0469	[0.041-0.053] unit decrease	Affymetrix [19819130] (imputed)	N
3	rs17613643	6	32631426	rs281874821	2023-06-07	37126556	Schmidt AF	2023-04-26	Sci Adv	www.ncbi.nlm.nih.gov/pubmed/37126556	Druggable proteins influencing cardiac structure and function: Implications for heart failure therapies and cancer cardiotoxicity.	Left ventricular ejection fraction	32,532 European ancestry individuals	NA	6p21.32		HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1			ENSG00000233209, ENSG00000179344, ENSG00000206302, ENSG00000206237, ENSG00000225824, ENSG00000231939, ENSG00000231286	NA	NA	rs281874821-G	rs281874821	1	17843727	non_coding_transcript_exon_variant	0	NR	9E-9	8.04575749056068		NA		Affymetrix [10128034] (imputed)	N
3	rs1049213	6	32632113	rs4538746	2023-04-14	36273105	Berndt SI	2022-10-22	Leukemia	www.ncbi.nlm.nih.gov/pubmed/36273105	Distinct germline genetic susceptibility profiles identified for common non-Hodgkin lymphoma subtypes.	Malignant lymphoma (Non-Hodgkin lymphoma, multiple myeloma, or Hodgkin lymphoma)	13,763 European ancestry cases, 18,862 European ancestry controls	NA	6p21.32		HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1			ENSG00000233209, ENSG00000179344, ENSG00000206302, ENSG00000206237, ENSG00000225824, ENSG00000231939, ENSG00000231286	NA	NA	rs4538746-T	rs4538746	0	4538746	non_coding_transcript_exon_variant	0	NR	2E-17	16.698970004336		1.22	[1.17-1.28]	Affymetrix, Illumina [8000000] (imputed)	N
3	rs1049213	6	32632483	rs9274361	2021-08-24	34021172	Christakoudi S	2021-05-21	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/34021172	GWAS of allometric body-shape indices in UK Biobank identifies loci suggesting associations with morphogenesis, organogenesis, adrenal cell renewal and cancer.	A body shape index	219,872 British ancestry women	NA	6p21.32	HLA-DQB1	HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1			ENSG00000233209, ENSG00000179344, ENSG00000206302, ENSG00000206237, ENSG00000225824, ENSG00000231939, ENSG00000231286	NA	NA	rs9274361-A	rs9274361	0	9274361	non_coding_transcript_exon_variant	0	NR	7E-10	9.15490195998574		0.020516	[0.014-0.027] unit decrease	Affymetrix [321169] (imputed)	N
3	rs144039739	6	32632689	rs41552812	2020-07-21	32203549	Richardson TG	2020-03-23	PLoS Med	www.ncbi.nlm.nih.gov/pubmed/32203549	Evaluating the relationship between circulating lipoprotein lipids and apolipoproteins with risk of coronary heart disease: A multivariable Mendelian randomisation analysis.	Triglyceride levels	441,016 European ancestry individuals	NA	6p21.32	HLA-DQB1	HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1			ENSG00000233209, ENSG00000179344, ENSG00000206302, ENSG00000206237, ENSG00000225824, ENSG00000231939, ENSG00000231286	NA	NA	rs41552812-C	rs41552812	0	41552812	missense_variant	0	0.92962	3E-29	28.5228787452803		0.0565596	[0.047-0.066] unit increase	Affymetrix [NR] (imputed)	N
3	rs73730372	6	32632777	rs1049068	2023-01-09	35224516	Thibord F	2022-02-22	HGG Adv	www.ncbi.nlm.nih.gov/pubmed/35224516	A year of COVID-19 GWAS results from the GRASP portal reveals potential genetic risk factors.	COVID-19	557 African ancestry cases, 7,087 African ancestry controls	NA	6p21.32		HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1			ENSG00000233209, ENSG00000179344, ENSG00000206302, ENSG00000206237, ENSG00000225824, ENSG00000231939, ENSG00000231286	NA	NA	rs1049068-T	rs1049068	0	1049068	synonymous_variant	0	0.09364951	7E-6	5.15490195998574		0.50772	[0.29-0.73] unit increase	NR [15511840] (imputed)	N
3	rs9273595	6	32633231	rs9274442	2021-12-14	34594039	Sakaue S	2021-09-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/34594039	A cross-population atlas of genetic associations for 220 human phenotypes.	Serum total protein level	314,921 European ancestry individuals, 133,321 East Asian ancestry individuals	NA	6p21.32		HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1			ENSG00000233209, ENSG00000179344, ENSG00000206302, ENSG00000206237, ENSG00000225824, ENSG00000231939, ENSG00000231286	NA	NA	rs9274442-C	rs9274442	0	9274442	intron_variant	0	NR	8E-142	141.096910013008		0.0773	[0.071-0.083] unit decrease	Affymetrix, Illumina [20536782] (imputed)	N
3	rs17205528	6	32634229	rs34297496	2023-04-03	34648354	Pietzner M	2021-11-12	Science	www.ncbi.nlm.nih.gov/pubmed/34648354	Mapping the proteo-genomic convergence of human diseases.	Reticulon-4 receptor levels	10,708 European ancestry individuals	NA	6p21.32		HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1			ENSG00000233209, ENSG00000179344, ENSG00000206302, ENSG00000206237, ENSG00000225824, ENSG00000231939, ENSG00000231286	NA	NA	rs34297496-T	rs34297496	0	34297496	intron_variant	0	0.19	6E-14	13.2218487496164		0.131	[0.096-0.166] unit increase	Affymetrix, Illumina [10200000] (imputed)	N
3	rs9273595	6	32634467	rs3891175	2018-07-12	28779025	Alberts R	2017-08-04	Gut	www.ncbi.nlm.nih.gov/pubmed/28779025	Genetic association analysis identifies variants associated with disease progression in primary sclerosing cholangitis.	Autoimmune hepatitis in primary sclerosing cholangitis	107 European ancestry cases, 3,159 European ancestry controls	NA	6p21.32	HLA-DQB1	HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1			ENSG00000233209, ENSG00000179344, ENSG00000206302, ENSG00000206237, ENSG00000225824, ENSG00000231939, ENSG00000231286	NA	NA	rs3891175-?	rs3891175	0	3891175	5_prime_UTR_variant	0	NR	5E-11	10.301029995664		2.41		Illumina [130422] (imputed)	N
3	rs9273595	6	32634467	rs3891175	2022-11-17	36329257	Lee CJ	2022-11-03	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/36329257	Phenome-wide analysis of Taiwan Biobank reveals novel glycemia-related loci and genetic risks for diabetes.	Serum glutamic-oxaloacetic transaminase levels	76,168 Taiwanese ancestry individuals	NA	6p21.32		HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1			ENSG00000233209, ENSG00000179344, ENSG00000206302, ENSG00000206237, ENSG00000225824, ENSG00000231939, ENSG00000231286	NA	NA	rs3891175-?	rs3891175	0	3891175	5_prime_UTR_variant	0	NR	1E-9	9		0.525695	unit decrease	NR [5925277] (imputed)	N
3	rs9273595	6	32635296	rs6908943	2022-08-30	32193382	Cole JB	2020-03-19	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32193382	Comprehensive genomic analysis of dietary habits in UK Biobank identifies hundreds of genetic associations.	Never eat wheat vs no wheat restrictions (UKB data field 6144)	447,391 European ancestry individuals	NA	6p21.32		HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1, HLA-DQB1			ENSG00000233209, ENSG00000179344, ENSG00000206302, ENSG00000206237, ENSG00000225824, ENSG00000231939, ENSG00000231286	NA	NA	rs6908943-C	rs6908943	0	6908943	intron_variant	0	0.821658	1E-151	151		0.0353478	[0.033-0.038] unit decrease	NR [NR] (imputed)	N
