GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000141543	17	78099013	78155982	163	20	15368	-0.57193	0.71631	EIF4A3
ENSG00000141527	17	78108791	78193130	288	36	15368	-0.68679	0.75389	CARD14
ENSG00000181045	17	78158498	78237299	293	31	15368	-0.5013	0.69192	SLC26A11
ENSG00000181523	17	78170515	78229722	223	27	15368	-0.27306	0.6076	SGSH
ENSG00000173821	17	78199665	78382586	550	58	15368	-0.81294	0.79187	RNF213
ENSG00000173818	17	78353965	78421886	229	33	15368	-0.059947	0.5239	ENDOV
ENSG00000171246	17	78430948	78486643	127	27	15368	2.1557	0.015553	NPTX1
ENSG00000141564	17	78483619	78950171	1735	69	15368	0.73123	0.23232	RPTOR
ENSG00000176108	17	78930398	78993317	226	35	15368	-0.32033	0.62564	CHMP6
ENSG00000175911	17	78942135	78988932	183	27	15368	-0.26132	0.60308	AC127496.1
ENSG00000175866	17	78973948	79101232	510	67	15368	-0.82909	0.79647	BAIAP2
ENSG00000181409	17	79081095	79174877	389	45	15368	-0.34101	0.63345	AATK
ENSG00000141577	17	79153393	79231799	288	32	15368	-0.70094	0.75833	AZI1
ENSG00000224877	17	79178039	79225081	149	21	15368	0.024304	0.49031	C17orf89
ENSG00000167302	17	79192077	79247891	181	27	15368	-0.47654	0.68316	ENTHD2
ENSG00000157637	17	79208800	79304347	327	36	15368	-0.91975	0.82115	SLC38A10
ENSG00000185332	17	79275074	79339474	241	30	15368	1.05	0.14686	TMEM105
ENSG00000263053	17	79334275	79385658	159	24	15368	0.91972	0.17886	RP11-1055B8.6
ENSG00000171282	17	79338540	79443357	277	40	15368	-0.066421	0.52648	RP11-1055B8.7
ENSG00000186765	17	79460422	79514156	200	25	15368	-1.2361	0.8918	FSCN2
ENSG00000184009	17	79466997	79525873	193	27	15368	-1.6527	0.95081	ACTG1
ENSG00000185504	17	79496911	79555987	200	24	15368	-1.0165	0.84531	C17orf70
ENSG00000182446	17	79513913	79650495	613	26	15368	-0.38111	0.64844	NPLOC4
ENSG00000185298	17	79598394	79650934	305	20	15368	0.11425	0.45452	CCDC137
ENSG00000185527	17	79607489	79665142	299	20	15368	-0.087219	0.53475	PDE6G
ENSG00000185359	17	79615356	79680168	283	20	15368	-0.44773	0.67283	HGS
ENSG00000204237	17	79622066	79668665	217	19	15368	-0.38773	0.65089	OXLD1
ENSG00000262814	17	79635387	79684556	177	16	15368	-0.8433	0.80047	MRPL12
ENSG00000262660	17	79635401	79697569	224	23	15368	-1.0368	0.85008	SLC25A10
ENSG00000183048	17	79635404	79698042	225	23	15368	-1.0514	0.85347	SLC25A10
ENSG00000214087	17	79638204	79685954	160	16	15368	-0.92939	0.82366	ARL16
ENSG00000215644	17	79727008	79781889	43	6	15368	-1.0342	0.84949	GCGR
ENSG00000225663	17	79770287	79826178	122	6	15368	-0.17445	0.56924	FAM195B
ENSG00000215621	17	79770293	79819533	106	6	15368	-0.16482	0.56546	AC174470.1
ENSG00000182676	17	79781368	79827926	100	4	15368	-0.015149	0.50604	PPP1R27
ENSG00000185624	17	79791035	79853570	113	6	15368	-0.37917	0.64772	P4HB
ENSG00000141552	17	79813666	79868867	77	8	15368	-0.77234	0.78004	ANAPC11
ENSG00000141522	17	79815597	79864282	71	8	15368	-0.652	0.7428	ARHGDIA
ENSG00000183979	17	79823621	79870781	52	10	15368	-1.4624	0.92818	NPB
ENSG00000183684	17	79835713	79884462	36	15	15368	-1.5307	0.93707	ALYREF
ENSG00000185813	17	79848841	79904340	48	13	15368	-0.20702	0.582	PCYT2
ENSG00000187531	17	79859815	79914199	61	10	15368	0.36212	0.35863	SIRT7
ENSG00000197063	17	79866146	79920590	75	9	15368	0.4172	0.33827	MAFG
ENSG00000183010	17	79880260	79935288	102	11	15368	0.55289	0.29017	PYCR1
ENSG00000185105	17	79887521	79940109	106	11	15368	0.5548	0.28952	MYADML2
ENSG00000169696	17	79899683	79985282	172	18	15368	0.96829	0.16645	ASPSCR1
ENSG00000185269	17	79900388	79954716	118	12	15368	0.60116	0.27387	NOTUM
ENSG00000169683	17	79946178	79999027	108	16	15368	1.1178	0.13183	LRRC45
ENSG00000169750	17	79954500	80002080	98	14	15368	1.1222	0.13088	RAC3
ENSG00000169689	17	79966578	80016983	118	16	15368	1.2361	0.1082	STRA13
ENSG00000169727	17	79973567	80025346	132	19	15368	1.0888	0.13812	GPS1
ENSG00000169738	17	79983012	80030608	113	16	15368	0.81032	0.20888	DCXR
ENSG00000169733	17	79995778	80044707	115	23	15368	0.9048	0.18279	RFNG
ENSG00000169718	17	80005382	80058763	126	24	15368	0.8229	0.20528	DUS1L
ENSG00000169710	17	80026214	80091208	202	11	15368	1.4377	0.075255	FASN
ENSG00000176155	17	80049336	80205706	538	13	15368	1.4442	0.074348	CCDC57
ENSG00000141526	17	80151273	80229005	153	13	15368	1.1225	0.13083	SLC16A3
ENSG00000268852	17	80179131	80226080	72	15	15368	0.71223	0.23816	AC132872.2
ENSG00000141551	17	80186899	80266607	113	14	15368	0.373	0.35457	CSNK1D
ENSG00000173762	17	80262744	80310478	171	15	15368	-0.25703	0.60142	CD7
ENSG00000141574	17	80268900	80326950	207	16	15368	-0.38901	0.65137	SECTM1
ENSG00000182459	17	80282123	80331652	172	11	15368	-0.45586	0.67575	TEX19
ENSG00000181408	17	80297153	80343462	180	14	15368	-0.65543	0.7439	UTS2R
ENSG00000181396	17	80337099	80411513	210	26	15368	-0.11724	0.54666	OGFOD3
ENSG00000169660	17	80341194	80410521	190	26	15368	-0.0751	0.52993	HEXDC
ENSG00000141562	17	80381056	80458413	203	21	15368	0.16395	0.43488	NARF
ENSG00000178927	17	80390465	80443705	124	16	15368	0.40733	0.34188	C17orf62
ENSG00000141568	17	80442589	80612538	671	61	15368	-1.5962	0.94478	FOXK2
ENSG00000141580	17	80562438	80641429	294	35	15368	-1.1726	0.87952	WDR45B
ENSG00000141542	17	80602849	80691604	349	38	15368	-2.0909	0.98173	RAB40B
ENSG00000141560	17	80639559	80698204	229	24	15368	-1.8551	0.96821	FN3KRP
ENSG00000167363	17	80658451	80719073	221	22	15368	-2.5943	0.99526	FN3K
ENSG00000141556	17	80674940	80910724	733	26	15368	-0.63295	0.73662	TBCD
ENSG00000141579	17	80777311	80833454	174	16	15368	0.36859	0.35621	ZNF750
ENSG00000175711	17	80890031	81044686	659	46	15368	-0.35849	0.64001	B3GNTL1
ENSG00000176845	17	81002567	81062864	257	32	15368	-0.07155	0.52852	METRNL
ENSG00000173213	18	37225	108545	120	12	15368	1.3372	0.090575	RP11-683L23.1
ENSG00000101557	18	123383	224629	219	26	15368	1.0528	0.14622	USP14
ENSG00000079134	18	204520	303050	227	24	15368	0.87884	0.18975	THOC1
ENSG00000158270	18	309361	535722	987	101	15368	0.34403	0.36541	COLEC12
ENSG00000177143	18	545367	591524	195	39	15368	0.108	0.457	CETN1
ENSG00000079101	18	561988	660334	336	61	15368	1.1414	0.12685	CLUL1
ENSG00000176890	18	622604	683578	215	26	15368	0.51574	0.30302	TYMS
ENSG00000176912	18	631320	693340	253	22	15368	0.41863	0.33774	C18orf56
ENSG00000132199	18	660324	747676	343	17	15368	-0.89316	0.81411	ENOSF1
ENSG00000176105	18	711588	847547	440	30	15368	-0.91181	0.81907	YES1
ENSG00000141433	18	869944	922173	251	27	15368	-0.16843	0.56688	ADCYAP1
ENSG00000101574	18	2527524	2606508	229	23	15368	0.051434	0.47949	METTL4
ENSG00000080986	18	2536510	2626634	250	25	15368	-7.9442e-05	0.50003	NDC80
ENSG00000101596	18	2620737	2815015	749	41	15368	-0.023782	0.50949	SMCHD1
ENSG00000132205	18	2812028	2925991	355	79	15368	0.17285	0.43138	EMILIN2
ENSG00000101577	18	2906992	3048313	449	52	15368	0.7399	0.22968	LPIN2
ENSG00000101605	18	3056805	3255106	752	82	15368	-3.0359	0.9988	MYOM1
ENSG00000101608	18	3212479	3266234	210	27	15368	-1.3545	0.91221	MYL12A
ENSG00000118680	18	3226907	3288282	248	24	15368	-1.5716	0.94197	MYL12B
ENSG00000177426	18	3376606	3468409	278	50	15368	1.082	0.13962	TGIF1
ENSG00000170579	18	3486030	4490335	3190	303	15368	0.17082	0.43218	DLGAP1
ENSG00000231824	18	5135284	5232502	398	51	15368	0.11169	0.45554	C18orf42
ENSG00000198081	18	5279018	5332052	182	38	15368	0.40461	0.34288	ZBTB14
ENSG00000082397	18	5382383	5665699	828	80	15368	0.60657	0.27207	EPB41L3
ENSG00000206432	18	5872071	5930954	157	35	15368	-0.6668	0.74755	TMEM200C
ENSG00000154655	18	5944705	6450236	1251	99	15368	-2.0899	0.98169	L3MBTL4
ENSG00000265944	18	6476415	6600652	395	63	15368	-1.4139	0.92131	C18orf64
ENSG00000088756	18	6694717	6925715	561	57	15368	-1.9906	0.97674	ARHGAP28
ENSG00000101680	18	6931743	7152813	729	113	15368	-0.9972	0.84067	LAMA1
ENSG00000206422	18	7196123	7242045	89	15	15368	-0.31669	0.62426	LRRC30
ENSG00000173482	18	7531780	8416859	2483	153	15368	0.23254	0.40806	PTPRM
ENSG00000268046	18	8326437	8372038	167	19	15368	1.409	0.079424	AP001094.1
ENSG00000206418	18	8574443	8649379	268	30	15368	0.19535	0.42256	RAB12
ENSG00000168502	18	8670659	8842776	552	74	15368	0.61283	0.26999	SOGA2
ENSG00000178127	18	9067628	9144343	154	24	15368	0.46806	0.31987	NDUFV2
ENSG00000101745	18	9101226	9295983	395	19	15368	0.97685	0.16432	ANKRD12
ENSG00000128791	18	9299765	9412418	341	24	15368	-0.34817	0.63614	TWSG1
ENSG00000017797	18	9440007	9548114	357	26	15368	-1.4917	0.93211	RALBP1
ENSG00000154845	18	9536789	9650238	358	31	15368	-0.21518	0.58519	PPP4R1
ENSG00000168461	18	9673162	9872548	839	113	15368	-0.72674	0.76631	RAB31
ENSG00000168454	18	9850763	9899272	201	30	15368	0.79195	0.2142	TXNDC2
ENSG00000101558	18	9878999	9970018	261	24	15368	0.84171	0.19997	VAPA
ENSG00000154856	18	10419625	10499945	265	33	15368	0.019984	0.49203	APCDD1
ENSG00000134265	18	10490902	10562758	198	11	15368	1.6723	0.047229	NAPG
ENSG00000154864	18	10656480	11183587	1907	141	15368	0.60874	0.27135	PIEZO2
ENSG00000141404	18	11653955	11895684	693	61	15368	0.061814	0.47536	GNAL
ENSG00000255112	18	11816395	11864448	142	15	15368	-0.52508	0.70024	CHMP1B
ENSG00000154889	18	11872621	11944222	314	49	15368	-1.0849	0.86101	MPPE1
ENSG00000141401	18	11946024	12040876	425	39	15368	0.18958	0.42482	IMPA2
ENSG00000181626	18	12058852	12139748	259	11	15368	-0.95169	0.82937	ANKRD62
ENSG00000176194	18	12219318	12287594	169	34	15368	-1.5107	0.93457	CIDEA
ENSG00000176014	18	12272668	12354319	239	16	15368	-0.26207	0.60336	TUBB6
ENSG00000141385	18	12318943	12412313	236	24	15368	0.61689	0.26865	AFG3L2
ENSG00000141391	18	12372895	12442237	179	29	15368	0.83489	0.20189	SLMO1
ENSG00000134278	18	12436511	12693133	587	34	15368	0.93325	0.17535	SPIRE1
ENSG00000215527	18	12623042	12673470	127	14	15368	0.61687	0.26866	AP005482.1
ENSG00000128789	18	12623737	12735739	273	15	15368	0.085034	0.46612	PSMG2
ENSG00000101624	18	12651832	12737776	211	15	15368	-0.21676	0.5858	CEP76
ENSG00000175354	18	12775477	12964642	480	47	15368	4.4945	3.4865e-06	PTPN2
ENSG00000085415	18	12912132	12997535	213	29	15368	2.4998	0.0062124	SEH1L
ENSG00000101639	18	12956361	13135051	510	21	15368	1.8018	0.035788	CEP192
ENSG00000168675	18	13182497	13662754	1314	145	15368	1.1508	0.12491	LDLRAD4
ENSG00000177150	18	13653346	13761662	316	20	15368	1.3217	0.093134	FAM210A
ENSG00000101654	18	13691659	13774557	222	24	15368	1.3634	0.086373	RNMT
ENSG00000176136	18	13789154	13836861	216	23	15368	0.64838	0.25837	MC5R
ENSG00000185231	18	13872043	13950706	292	19	15368	1.1529	0.12447	MC2R
ENSG00000175322	18	14047456	14167489	245	28	15368	0.59319	0.27653	ZNF519
ENSG00000183206	18	14497338	14578584	97	15	15368	-1.4497	0.92643	POTEC
ENSG00000180777	18	14693271	14862737	320	17	15368	0.22977	0.40914	ANKRD30B
ENSG00000067900	18	18516867	18726812	162	17	15368	1.095	0.13675	ROCK1
ENSG00000141449	18	18787203	19115378	342	21	15368	1.3467	0.089036	GREB1L
ENSG00000141446	18	19099242	19215845	139	13	15368	0.35624	0.36083	ESCO1
ENSG00000167088	18	19157228	19220417	84	10	15368	0.25604	0.39896	SNRPD1
ENSG00000158201	18	19220858	19319766	141	17	15368	-0.38071	0.64829	ABHD3
ENSG00000101752	18	19249918	19460918	302	21	15368	-0.94783	0.82839	MIB1
ENSG00000263588	18	19633021	19688741	221	19	15368	-0.51724	0.69751	RP11-595B24.2
ENSG00000141448	18	19714404	19792491	96	25	15368	-1.1773	0.88047	GATA6
ENSG00000212710	18	19983564	20032878	104	13	15368	0.35365	0.3618	CTAGE1
ENSG00000101773	18	20343224	20616451	567	20	15368	-1.0772	0.85931	RBBP8
ENSG00000134508	18	20679528	20850431	377	46	15368	-0.60225	0.7265	CABLES1
ENSG00000134490	18	20767108	21052925	593	47	15368	-0.38956	0.65157	TMEM241
ENSG00000101782	18	20997787	21076567	197	23	15368	-0.25815	0.60185	RIOK3
ENSG00000141452	18	21048473	21121746	157	18	15368	0.085174	0.46606	C18orf8
ENSG00000141458	18	21076148	21201862	233	22	15368	0.24817	0.402	NPC1
ENSG00000154065	18	21168890	21277849	198	29	15368	0.43944	0.33017	ANKRD29
ENSG00000053747	18	21234407	21545030	585	25	15368	1.6559	0.048869	LAMA3
ENSG00000168234	18	21537737	21725574	488	53	15368	0.73197	0.23209	TTC39C
ENSG00000154040	18	21683942	21751567	155	17	15368	-0.88754	0.8126	CABYR
ENSG00000141447	18	21732008	22012844	609	79	15368	1.7099	0.043646	OSBPL1A
ENSG00000154059	18	21971580	22043499	156	19	15368	-0.045302	0.51807	IMPACT
ENSG00000134489	18	22005593	22069921	146	23	15368	-0.3332	0.63051	HRH4
ENSG00000198795	18	22631890	22967154	799	79	15368	-0.3969	0.65428	ZNF521
ENSG00000141380	18	23586578	23706181	238	18	15368	-1.1818	0.88135	SS18
ENSG00000154611	18	23678816	23783319	216	15	15368	-1.1874	0.88247	PSMA8
ENSG00000141384	18	23770900	23981649	530	29	15368	0.15356	0.43898	TAF4B
ENSG00000134504	18	24024874	24272365	671	95	15368	0.65832	0.25517	KCTD1
ENSG00000171885	18	24422002	24480782	172	36	15368	0.4229	0.33618	AQP4
ENSG00000154080	18	24485595	24800281	745	45	15368	1.1401	0.12712	CHST9
ENSG00000170558	18	25520930	25792410	544	42	15368	0.22304	0.41175	CDH2
ENSG00000134762	18	28559974	28657781	269	24	15368	-0.11727	0.54668	DSC3
ENSG00000134755	18	28635940	28717378	168	18	15368	0.13331	0.44698	DSC2
ENSG00000134765	18	28699199	28777819	254	16	15368	0.41387	0.33949	DSC1
ENSG00000134760	18	28863052	28946992	306	15	15368	0.65373	0.25664	DSG1
ENSG00000175065	18	28921740	29004875	102	27	15368	-0.18617	0.57385	DSG4
ENSG00000134757	18	28992758	29068665	191	27	15368	-0.49803	0.69077	DSG3
ENSG00000046604	18	29043006	29138971	227	29	15368	-0.49528	0.6898	DSG2
ENSG00000118271	18	29136689	29188974	114	11	15368	1.8488	0.032241	TTR
ENSG00000118276	18	29192210	29300799	195	22	15368	1.2079	0.11354	B4GALT6
ENSG00000141437	18	29329525	29375843	152	23	15368	-0.0080415	0.50321	SLC25A52
ENSG00000153339	18	29399136	29568099	476	38	15368	-1.787	0.96303	TRAPPC8
ENSG00000101695	18	29563335	29663176	240	39	15368	-0.10348	0.54121	RNF125
ENSG00000134758	18	29636818	29721524	163	22	15368	-1.5597	0.94058	RNF138
ENSG00000141441	18	29694840	30085447	923	57	15368	0.13244	0.44732	GAREM
ENSG00000141434	18	29730032	29810367	199	28	15368	0.60119	0.27386	MEP1B
ENSG00000197705	18	30242634	30388025	307	14	15368	-0.15071	0.5599	KLHL14
ENSG00000228835	18	30314758	30364376	60	16	15368	-0.75273	0.77419	AC012123.1
ENSG00000166960	18	30507366	31056065	1062	23	15368	0.46185	0.32209	CCDC178
ENSG00000141431	18	31123579	31341156	467	34	15368	-1.854	0.96813	ASXL3
ENSG00000101746	18	31421064	31839916	778	50	15368	-0.60714	0.72812	NOL4
ENSG00000134769	18	32038254	32481808	968	31	15368	0.47332	0.31799	DTNA
ENSG00000166974	18	32521892	32733434	455	41	15368	-0.42761	0.66553	MAPRE2
ENSG00000186812	18	32785994	32857097	161	24	15368	-0.66176	0.74594	ZNF397
ENSG00000186814	18	32821032	32905196	168	24	15368	-0.035465	0.51415	ZSCAN30
ENSG00000172466	18	32902176	32960446	119	15	15368	0.30105	0.38169	ZNF24
ENSG00000186496	18	32936661	32992301	109	17	15368	0.35301	0.36204	ZNF396
ENSG00000267140	18	33013835	33112904	197	29	15368	-0.72257	0.76503	RP11-322E11.6
ENSG00000153391	18	33022194	33112955	184	25	15368	-0.80607	0.7899	INO80C
ENSG00000141429	18	33126081	33301798	454	23	15368	-1.0209	0.84634	GALNT1
ENSG00000141428	18	33517046	33569241	109	9	15368	-1.058	0.85498	C18orf21
ENSG00000141425	18	33554350	33682539	268	21	15368	-1.3932	0.91821	RPRD1A
ENSG00000134759	18	33674407	33767909	154	28	15368	-0.29348	0.61542	ELP2
ENSG00000141424	18	33678495	33744348	113	24	15368	0.024071	0.4904	SLC39A6
ENSG00000075643	18	33732482	33862120	312	37	15368	1.1083	0.13387	MOCOS
ENSG00000134775	18	33842677	34370018	1257	98	15368	1.9285	0.026896	FHOD3
ENSG00000134779	18	34349987	34444158	138	8	15368	1.3942	0.08163	TPGS2
ENSG00000150477	18	34374069	34822135	488	28	15368	1.3903	0.082216	KIAA1328
ENSG00000101489	18	34813010	35181000	849	98	15368	0.2067	0.41812	CELF4
ENSG00000078142	18	39500171	39677794	271	15	15368	-0.029947	0.51195	PIK3C3
ENSG00000152214	18	40313192	40730657	962	58	15368	-1.4837	0.93106	RIT2
ENSG00000132872	18	40837843	40892615	74	16	15368	-0.68944	0.75473	SYT4
ENSG00000152217	18	42225138	42658475	796	85	15368	-1.4979	0.93292	SETBP1
ENSG00000132874	18	42757960	43273072	1499	107	15368	-1.9169	0.97238	SLC14A2
ENSG00000141469	18	43269092	43342485	302	22	15368	0.61836	0.26817	SLC14A1
ENSG00000197046	18	43370477	43434045	132	16	15368	1.6843	0.046065	SIGLEC15
ENSG00000152223	18	43417574	43582240	418	32	15368	2.1481	0.015853	EPG5
ENSG00000152229	18	43553502	43687238	386	21	15368	1.5036	0.066343	PSTPIP2
ENSG00000152240	18	43649298	43718299	225	17	15368	1.1825	0.1185	HAUS1
ENSG00000152234	18	43654110	43719300	203	17	15368	1.1929	0.11645	ATP5A1
ENSG00000152242	18	43718519	43856949	237	16	15368	0.67495	0.24986	C18orf25
ENSG00000141622	18	43871772	44053103	464	77	15368	0.76318	0.22268	RNF165
ENSG00000167210	18	44046935	44271996	679	77	15368	-0.84094	0.79981	LOXHD1
ENSG00000101638	18	44249081	44374220	362	63	15368	-0.31121	0.62218	ST8SIA5
ENSG00000078043	18	44378353	44535123	283	17	15368	-0.51133	0.69544	PIAS2
ENSG00000167216	18	44462455	44637658	370	22	15368	-0.89459	0.8145	KATNAL2
ENSG00000266996	18	44532731	44579607	87	13	15368	-1.0762	0.85908	TCEB3CL2
ENSG00000234298	18	44538658	44585534	97	12	15368	-0.73911	0.77008	TCEB3CL
ENSG00000183791	18	44544573	44591449	90	11	15368	-0.82687	0.79584	TCEB3C
ENSG00000206181	18	44548943	44596988	114	14	15368	-0.8635	0.80607	TCEB3B
ENSG00000167220	18	44623774	44711891	263	16	15368	-1.6954	0.955	HDHD2
ENSG00000267228	18	44651027	44737652	265	15	15368	-1.5882	0.94388	IER3IP1
ENSG00000134049	18	44671413	44737745	200	17	15368	-1.5758	0.94246	IER3IP1
ENSG00000215474	18	44736293	44810554	187	19	15368	-0.36426	0.64217	SKOR2
ENSG00000175387	18	45347922	45492515	255	14	15368	0.58527	0.27918	SMAD2
ENSG00000184828	18	45543044	45972123	1488	171	15368	-0.9265	0.82291	ZBTB7C
ENSG00000268960	18	45743672	45789208	190	36	15368	-1.4749	0.92988	AC091150.1
ENSG00000134030	18	46030417	46399588	1089	127	15368	1.0276	0.15208	CTIF
ENSG00000101665	18	46436223	46512081	234	48	15368	0.87274	0.1914	SMAD7
ENSG00000141627	18	46560039	47022717	1111	26	15368	0.76758	0.22137	DYM
ENSG00000177576	18	46998028	47048622	200	16	15368	-1.2226	0.88926	C18orf32
ENSG00000215472	18	46998051	47052956	215	17	15368	-1.2228	0.88929	RPL17-C18orf32
ENSG00000265681	18	47004851	47053906	193	18	15368	-0.97253	0.83461	RPL17
ENSG00000101670	18	47052069	47129272	171	36	15368	-1.1016	0.86468	LIPG
ENSG00000167315	18	47299869	47375330	149	18	15368	-0.42249	0.66367	ACAA2
ENSG00000266997	18	47312163	47398993	191	20	15368	-0.54742	0.70796	RP11-886H22.1
ENSG00000167306	18	47339183	47756463	1369	67	15368	-0.58806	0.72176	MYO5B
ENSG00000172361	18	47743563	47827892	178	21	15368	-0.15727	0.56248	CCDC11
ENSG00000141644	18	47783252	47843144	140	22	15368	-0.23926	0.59455	MBD1
ENSG00000154832	18	47798713	47849674	131	20	15368	-0.033281	0.51327	CXXC1
ENSG00000154839	18	47866365	47930543	118	15	15368	0.76825	0.22117	SKA1
ENSG00000141639	18	48051448	48268194	507	49	15368	1.9	0.028719	MAPK4
ENSG00000134042	18	48314574	48386772	258	37	15368	-0.57067	0.71589	MRO
ENSG00000082212	18	48370419	48484691	221	21	15368	-1.795	0.96367	ME2
ENSG00000141642	18	48459361	48524491	90	12	15368	-1.1998	0.88489	ELAC1
ENSG00000267699	18	48459389	48594514	160	14	15368	-0.96757	0.83337	RP11-729L2.2
ENSG00000141646	18	48459410	48621415	180	15	15368	-0.90401	0.81701	SMAD4
ENSG00000176624	18	48690920	48779674	173	12	15368	1.6403	0.050472	MEX3C
ENSG00000187323	18	49831542	51067784	4411	120	15368	0.39858	0.3451	DCC
ENSG00000134046	18	51669079	51786158	247	29	15368	0.97381	0.16507	MBD2
ENSG00000101751	18	51760774	51857636	294	16	15368	2.4536	0.0070713	POLI
ENSG00000174448	18	51840728	51919334	246	14	15368	1.2619	0.10349	STARD6
ENSG00000166845	18	51849287	51921588	228	13	15368	1.1317	0.12887	C18orf54
ENSG00000178690	18	52219988	52276724	121	16	15368	0.69946	0.24213	DYNAP
ENSG00000041353	18	52350091	52572747	631	31	15368	-0.81834	0.79342	RAB27B
ENSG00000166510	18	52558740	52661739	257	17	15368	-0.61463	0.7306	CCDC68
ENSG00000196628	18	52879562	53367018	788	49	15368	0.37342	0.35442	TCF4
ENSG00000091164	18	54254439	54353831	185	16	15368	0.88924	0.18694	TXNL1
ENSG00000091157	18	54283574	54708828	979	48	15368	-0.43772	0.6692	WDR7
ENSG00000228075	18	54779293	54827531	153	21	15368	-0.27009	0.60646	BOD1L2
ENSG00000177511	18	54983044	55048962	131	14	15368	-2.2857	0.98886	ST8SIA3
ENSG00000119547	18	55067917	55168529	360	37	15368	-2.353	0.99069	ONECUT2
ENSG00000066926	18	55205515	55289004	264	32	15368	0.33949	0.36712	FECH
ENSG00000134440	18	55257888	55324445	217	32	15368	1.3817	0.083529	NARS
ENSG00000081923	18	55303658	55505333	639	72	15368	1.9105	0.028031	ATP8B1
ENSG00000049759	18	55676599	56078772	1167	94	15368	0.61502	0.26927	NEDD4L
ENSG00000198796	18	56138479	56331189	629	63	15368	-0.6002	0.72581	ALPK2
ENSG00000172175	18	56303618	56427371	292	27	15368	3.8902	5.0087e-05	MALT1
ENSG00000074657	18	56494832	56663712	410	33	15368	-0.12	0.54776	ZNF532
ENSG00000166562	18	56771709	56836068	185	17	15368	-2.0892	0.98166	SEC11C
ENSG00000134443	18	56852400	56908006	217	33	15368	-1.4615	0.92806	GRP
ENSG00000134438	18	56924267	56976318	171	22	15368	-0.49664	0.69028	RAX
ENSG00000166569	18	56932388	57020881	282	23	15368	-0.64989	0.74212	CPLX4
ENSG00000074695	18	56985055	57062194	240	20	15368	-0.55521	0.71063	LMAN1
ENSG00000183287	18	57088172	57399612	1201	104	15368	1.5414	0.061606	CCBE1
ENSG00000141682	18	57532180	57581538	92	20	15368	1.6435	0.050135	PMAIP1
ENSG00000166603	18	58028564	58075001	150	22	15368	0.47826	0.31623	MC4R
ENSG00000101542	18	58965815	59233006	655	104	15368	1.1097	0.13356	CDH20
ENSG00000176641	18	59465296	59596480	462	44	15368	-0.26704	0.60528	RNF152
ENSG00000197563	18	59700800	59889351	556	18	15368	1.8071	0.035371	PIGN
ENSG00000134444	18	59819491	59984355	495	23	15368	1.5938	0.055495	KIAA1468
ENSG00000141655	18	59957520	60068516	374	43	15368	1.4777	0.069743	TNFRSF11A
ENSG00000141664	18	60155240	60264942	265	26	15368	1.4485	0.073737	ZCCHC2
ENSG00000081913	18	60347672	60657666	513	24	15368	-0.91307	0.8194	PHLPP1
ENSG00000215431	18	60456423	60502724	67	7	15368	-0.42437	0.66435	AC015989.1
ENSG00000269630	18	60495640	60540948	69	12	15368	-0.25823	0.60188	AC015989.2
ENSG00000171791	18	60780579	61022361	659	100	15368	0.63962	0.26121	BCL2
ENSG00000119537	18	60984959	61069743	173	26	15368	-0.016287	0.5065	KDSR
ENSG00000119541	18	61046423	61124716	192	15	15368	0.54975	0.29124	VPS4B
ENSG00000206075	18	61108994	61182318	285	20	15368	0.13387	0.44675	SERPINB5
ENSG00000166634	18	61188393	61244244	155	12	15368	0.97327	0.16521	SERPINB12
ENSG00000197641	18	61219223	61281873	178	11	15368	0.87585	0.19055	SERPINB13
ENSG00000206073	18	61294493	61346532	59	10	15368	-1.8709	0.96932	SERPINB4
ENSG00000057149	18	61312431	61364197	93	14	15368	-1.4291	0.92351	SERPINB3
ENSG00000166396	18	61385169	61482604	401	25	15368	-2.2197	0.98678	SERPINB7
ENSG00000197632	18	61503926	61581124	101	15	15368	0.16267	0.43539	SERPINB2
ENSG00000242550	18	61529408	61613345	160	11	15368	0.9824	0.16295	SERPINB10
ENSG00000221887	18	61581535	61659008	230	22	15368	1.4307	0.076257	HMSD
ENSG00000268706	18	61592042	61644601	157	14	15368	1.1182	0.13174	AC009802.1
ENSG00000166401	18	61602159	61682278	214	34	15368	1.205	0.1141	SERPINB8
ENSG00000081138	18	63382488	63558638	434	21	15368	-1.0187	0.84583	CDH7
ENSG00000071991	18	64158320	64306375	335	27	15368	1.0682	0.14271	CDH19
ENSG00000171451	18	65163819	65219217	116	22	15368	2.9253	0.0017204	DSEL
ENSG00000166479	18	66330925	66417535	196	14	15368	1.5621	0.059138	TMX3
ENSG00000150636	18	66347446	66732426	1051	64	15368	0.50772	0.30582	CCDC102B
ENSG00000264472	18	66557018	66604492	167	19	15368	0.59493	0.27594	RP11-861L17.3
ENSG00000206052	18	67033291	67526323	1636	127	15368	-0.47878	0.68395	DOK6
ENSG00000150637	18	67488394	67664039	428	44	15368	1.8528	0.031955	CD226
ENSG00000176225	18	67661029	67908181	641	41	15368	1.914	0.027808	RTTN
ENSG00000170677	18	67921137	68007436	301	37	15368	1.9441	0.025942	SOCS6
ENSG00000266258	18	67967675	68029695	207	22	15368	2.3674	0.0089567	RP11-41O4.1
ENSG00000263417	18	68287755	68352980	202	24	15368	0.52278	0.30056	GTSCR1
ENSG00000265352	18	69389851	69490364	344	19	15368	-0.79468	0.7866	RP11-723G8.2
